customer_id,total_orders,customer_status
ce0518f0279ef8b73d94633720e70b9f,1,Churned
9ea999ddb251e229b1c8b4925884743e,1,Churned
bb8bd97c39739129411746c4ca7c754f,1,Churned
695449e690b9ed39a1afa2dc5f3e900f,1,Churned
8afb90a97ee661103014329b1bcea1a2,1,Churned
d7c4d8b45b0a33ff6df7a3950800d4e8,1,Churned
6b9aa554bd8240e377eb1aca688e6e39,1,Churned
8181e01938f34902ad6d883bf57f803d,1,Churned
3d2b9ce5685b7810c56c6b8babb0432e,1,Churned
bbf7be5b7db9baf4509ae4573c8570b4,1,Churned
7e22aa38ee8f6869c7efd3348b63be3d,1,Churned
19ce60e416e5f9342e80d5ddcc814b03,1,Churned
48c83ab1910a8d95f8702dde180d658b,1,Churned
c5064807abdc55acd37860160154ed1a,1,Churned
d022cc2c5b40e84f1c19866f337c7a68,1,Churned
e5b70244ffbbac9f5ebde9ecdfc049f9,1,Churned
cb1d99010eebd5ee5b64dc9e37caa9d4,1,Churned
bf4fe999a2d7bc0465cbd817fac3bbee,1,Churned
084dab2db2bf5d42677b135e633a15ba,1,Churned
5ca6f3218e411dcbb9c27ad61bdc3d1d,1,Churned
7c5f8c2e42af586aa1b1cc8d6bc40732,1,Churned
387752a856ae611e11987f531cf59966,1,Churned
90714b0e62fe1fbd304fb45fd644ebdd,1,Churned
e1cb13d47d802da7d23d6253ed8d7959,1,Churned
ed91cd9ea6e333288382a4adbefaffcf,1,Churned
0c7a95280b3f80eadd81c829e093dbec,1,Churned
17ebae22126d3df35f5e1fa1efedab94,1,Churned
065415930d45ace4ad39039b5d0d9341,1,Churned
5c4a6f6b98ec2d780b10f1cc88ef208f,1,Churned
366e99a4996b3f8f781b60d7549f9e38,1,Churned
5957d9ae822bcbe88c00fb8286362339,1,Churned
0728f6d108255cb411a50fb646c3c7dc,1,Churned
449057269c318304d8a753f64c181b07,1,Churned
05f1c2a8e913a4084727ac728bbdbec2,1,Churned
511565b2987c19e165331306886f10f8,1,Churned
55521b1f0b80672b3c61939a06211691,1,Churned
386e96046ce0e77e5c9a9a4e818da93c,1,Churned
0473034ec8cbbdc1db543b6c3615c625,1,Churned
47e47955af2683fa8896688e8aaa279f,1,Churned
50c065ad9fbbc477d28bbb56dcb61600,1,Churned
3888989235e31a1848cb782a04a14334,1,Churned
32fa597a3b06db1949ee96c416335b6b,1,Churned
7093250e1741ebbed41f0cc552025fd6,1,Churned
2ae1291d11904be5f9315472cc178cbe,1,Churned
1f184001b4cbba29eb3ddefd7b0a195b,1,Churned
4146dd1b456444cd54142b5a7c4b9405,1,Churned
3c74489596d98affbe4a9388a39bf482,1,Churned
f9ed63010ec897e6fb2c5ce868195a18,1,Churned
f36d397e361b66b7220f849320541fd8,1,Churned
80f70f0ca0bcd19bf71e848e51206d68,1,Churned
ffe82abbde8061e75c4c0b72f3b2accf,1,Churned
638c6674418fc58283a73c078bcb076f,1,Churned
75c1cc8ffdfa39cfba5b62056e1c0f56,1,Churned
cf3c35f463f6a234d0dc10d33dacb41e,1,Churned
933bf00ad9a4f8bfd36bd85e09bd6cba,1,Churned
f411a040a2fa31babc72e93f3a947e07,1,Churned
18715b86f15b55cc06dcaef3708656c7,1,Churned
c3de914e671cb1e98797f42b2f797274,1,Churned
ea0b7ca96e72354232c17d72b8bdf66d,1,Churned
cb633030180d869d7bb76aa783a78b6d,1,Churned
02860b05257510a255778043ce042794,1,Churned
ffdaff86e5834cb843ada60a745d4222,1,Churned
3be5a877ceebea2954404c6ef8e70be2,1,Churned
f33b3d6c9af33c35f9a32f66285a6b7a,1,Churned
73f826bc89f03a161feac9beef6ed964,1,Churned
d29935fdaf4a76f34653da3def4f2a24,1,Churned
6e001b127d62e0c00c0dfb63778ae9c0,1,Churned
bf59771b1ab3559105d03691c8c99794,1,Churned
cb67357747667b594aa6d47770e7334c,1,Churned
8df348aaafe2a0df5f1ad620b64095f9,1,Churned
1bd00f336a9c3b3c35a720f715e7fe58,1,Churned
3ac33dfea62e0b085b5cfeb64bee5f21,1,Churned
b1daab0190e21f1b1702791e68fcd940,1,Churned
c2d9ace6123e42fa913bd6fad131bf09,1,Churned
264d02bf55980e2934f42a50c221e97c,1,Churned
e30b71f331d7484590d41e75507583fd,1,Churned
1a064684f3096efdbfb11a78ea4f97c9,1,Churned
355971cbe54e13e55beb25fab74f6988,1,Churned
cb85fd1337a9b227e49fbcb893babd71,1,Churned
ff0a44202beb5310644a0ea439973f4d,1,Churned
a37a37235d7b3be3e2f95747ca589bda,1,Churned
de6878ac6d0e66c06927865e86f28f60,1,Churned
8dd1c4e88c1db62830ab1f7c56b6ee42,1,Churned
e0c153dd9802d047fc86fbbc9da1a59b,1,Churned
3e337c99e0f5ff7ba9a4b98fbf7412fd,1,Churned
4221d4ffdad18996eb11c8a829d6a073,1,Churned
1fabee44ed07815c74f684fe4826c686,1,Churned
55490de47a9c2abff0a27a5296ae9c2c,1,Churned
04c70b7e1a619d16dbd79757e543cc59,1,Churned
2386792ff4818fe030a3b1364994f51e,1,Churned
36d3a1fdfe49d86395c631a7ea4dea63,1,Churned
33a366be73843c5da3d68f3d3427afd6,1,Churned
77eca4439004e4aad223924d6f254f3f,1,Churned
85c6af75161b8b2b1af98e82b5a6a5a5,1,Churned
b037df006f291d0cdbc837d78c48ff5f,1,Churned
5b6e97fea8528cf0060d86dbd82f9c4a,1,Churned
b8733d346bac6859519abd26e409fd6a,1,Churned
242b387a8eebcaf8ea3c588cdc79eb5b,1,Churned
08fe63b02e7e846c85b8a49b9fd540d9,1,Churned
787b46588e96b01ea8bb3a4bfbccd352,1,Churned
ab23dc90e86086221732547085a7f9e3,1,Churned
f1b66f0324a631de414bc2bf62b5e915,1,Churned
74bd614c81cbbb1e75aad1b2dd120304,1,Churned
ac7e3d34240c0ebfc003455c2e04d10a,1,Churned
2fdffca8dcdf01547529d45f7f4e8e8f,1,Churned
92148a85c89c0da621cdc0e1810a23f7,1,Churned
2e21846cd2112929ca821e9716281192,1,Churned
9ade348c95b66ce157cad614dc61fe1e,1,Churned
5b0403fc813ee1da7cd9a0816d205016,1,Churned
99ae056139c928155fbb6789440c8824,1,Churned
f6cc975f9ed5f7d6d78d5f8ac711a7ac,1,Churned
85fe96297110ae68dd33043dc65a5221,1,Churned
6a4ea2081853cd8dd8d7c69cdf86925a,1,Churned
6c5aeca0152670c75e44c9c67eb7c1f3,1,Churned
2137fd565c784123ceb5a62528749c89,1,Churned
a00009bf8489ae779a18179b4716f195,1,Churned
314675b44a38443e4ba09ab0f462c8c7,1,Churned
c7f920a7b4aed73af416b5fa6f5c5584,1,Churned
f239edc4401c9043a2c8f37fe164b273,1,Churned
b59948a7b140d0a16d1683138820eed9,1,Churned
cb1e2bf26acb98ef66bb11447a218cc2,1,Churned
55216cd56c9eaadec16f03d5aaf11d86,1,Churned
8eb5e45df7b0f27cc1a3b7ba46219180,1,Churned
8ca53db6e60cffad03828535d1fcc1a2,1,Churned
dfd239feb53ae84d8c50baab69d38133,1,Churned
43831164a0be75b0bd8fd92cc8c6b232,1,Churned
6ba47b28c84367f0c27769d78f1c3adb,1,Churned
147f69d3f50f2d2bc3797f20fe452ab2,1,Churned
e7fb8d2c8a581e31b93defd84ee988fe,1,Churned
e74208f5cce1258bbbb9a55463f0d37a,1,Churned
0df487c45aada9cfdf07f6876f970af6,1,Churned
4a2d2e5f1e7d78c701d998b92fe72bd7,1,Churned
e8515276707fdd0900308f2cbde32131,1,Churned
d436bce514752338004b26a232f21008,1,Churned
0dae7978fb6595f295dd3fd9ede02cda,1,Churned
4cd274ce8ba240b1cff6480fa9911df1,1,Churned
c9573cc1e246dadca50b2a74f795def3,1,Churned
6248396b64eb57dc8522ecd345312daa,1,Churned
e7ba6d56b812cb7e8c4a285d95f4e476,1,Churned
fdabedbba76cf0308dedcd99afc66626,1,Churned
7ac9814735089053e51d2756d3cdedd9,1,Churned
db925a533d94cee42707026949892c7e,1,Churned
99f297c1c95e0dda633b7e584ec2a4f3,1,Churned
e413b51d04fdbe619c2cb28cda3046d6,1,Churned
6a3dbc73fd55e0c6ecbee56656482225,1,Churned
8563b07a84656ff32968702daa37c468,1,Churned
b4afeb58ac51bc903c5362286c6a5cfe,1,Churned
6a562d22d4e2ce223ae7ad8bfd834ab0,1,Churned
ff9c535af2f9325df8f3c81f30f60b8b,1,Churned
ac055528f5a69cba5e02d73ad1ee9a74,1,Churned
19d3b3a2d4756af17603e2c35c7c2815,1,Churned
1bb26cb73f617c0b4eed520cc297ea8d,1,Churned
f6f80187601754d61deb547e6d5b5a06,1,Churned
81ae5da9106d9b5af38c42eb81cce399,1,Churned
db6505328f042b7f4fae7d80f3b0515f,1,Churned
ae2164e850f39dce431cb74974daa355,1,Churned
a4a00c41b5e3ed88bf0e0bb96576c2b2,1,Churned
d77e4c0bfd0085b029605683a846abca,1,Churned
8fd044742f99625dc8f08f7d3e731fb5,1,Churned
6f392cfb40b84e0857b16c23c773aa31,1,Churned
1531106e1c467cea04c233e54a383098,1,Churned
735774ca9e99d1d85ae5f53b4958e6cc,1,Churned
aaaa6531d040b9cef69bf13af9be2fd6,1,Churned
fe55fedfef0683a529b51a9444214ea7,1,Churned
a14b17e55f117e4bf24cdd9d0e586c35,1,Churned
b89010d4a6acaa06d4ef89043869838e,1,Churned
b9f21de0cf737e46054822f6082eaf31,1,Churned
3a3fc10a053a684ea7b581c82916e794,1,Churned
623438e09482cf7300ffdf9b95ffd9dd,1,Churned
e60e08d06effbf35575193d851fd8007,1,Churned
46ec8bcd9649f0f7bbb179bb59d6702e,1,Churned
661652a4ba9255d6a913c339ee78d5bc,1,Churned
88196bd808ae8abe1b944efe1807b508,1,Churned
a00cedaaa02a3875ce936ecf15c567b9,1,Churned
6e916919988c15d61b259bc9494db0f8,1,Churned
712230fb56aeb8d9084bb813e3249a84,1,Churned
ef21aebbb093a6db29ccc6aa0b89c347,1,Churned
01b2ab1c903b4ecd0442a3ce48d89caa,1,Churned
22e62a7227eb91f93cb55ef14a20cbd4,1,Churned
764fb80689629a0092fa11ada23a0c4e,1,Churned
aaafc20a8e58530ecb72c7ec1f497fd8,1,Churned
bd2215daa338b34c697773ceff4e013b,1,Churned
cfeec5b515f027e2d4374a9ed829307d,1,Churned
a6d8c2fa92836346256c28d885d9eea0,1,Churned
bff45358be29fb889f469bf4c74a1825,1,Churned
384a027682b0ddc9d88f4aab723d9730,1,Churned
fa07ada3f850284255c79f6c93490991,1,Churned
1681471e9172d7e12ba08e9ac9e8628b,1,Churned
44e460a655f7154ccd9faa4dbbbaf68a,1,Churned
aa0a85e355a784775696142c2f29aa48,1,Churned
10ee14e89676c9f43e64a67cae62823b,1,Churned
01e0d4fb731e6ee47df3f3f179cc0a0b,1,Churned
b2859fd419788314d84da3852630e56a,1,Churned
11617a4c5fc72fccb4c2a53ea21c5a3c,1,Churned
4cd756c714ca569c2450c24782004147,1,Churned
062328becf66582e5849b4f2b364b143,1,Churned
0b70134d7e2d9773897833e933c6ec5b,1,Churned
d79764082a836f215312d98c964ce478,1,Churned
42532fb94eca7866bb4915e5cd46300b,1,Churned
98647ebe3068d5566c1c2cf026d72239,1,Churned
cad2dc8d82cd9ccca487589a7fe62e6c,1,Churned
b634dded0d0e31b899f16cb02e0ed1d0,1,Churned
dcc13a2d32ff7ec6e1920580280f704c,1,Churned
e40265c6ceebf38ea830b695d9340bda,1,Churned
948b29e24216a05fea13a18d8db45ea5,1,Churned
af684ccf558442d5fa8d9daa7456ac76,1,Churned
698e55af1f6f37f7f304a74eb93b85b0,1,Churned
74bbe1a0e4f06bd62ede6b5f239bfb0c,1,Churned
acd575d7382968889f41a5a3f37510dd,1,Churned
80f93f1fabe7772d559a7c349667af0e,1,Churned
317072fd23410f845f2d3beba3747e62,1,Churned
d23df2c6c3e51d875f458d123b2b3c90,1,Churned
5ed8d20445c356efaf39b27949caa8c3,1,Churned
9a516f56e5f6f198350066cc99339bb0,1,Churned
aa012a8928021b41ea6de61e855880bc,1,Churned
21f1477f3d02e7fd1ba28dc6c596dc17,1,Churned
6ca4c791dfb84fbc05cbe68d7d7a95be,1,Churned
5da0ca7784ca3dee567abe4c07800952,1,Churned
3fb8a3a262c0e12894b068f551c9f006,1,Churned
e71b7daec09cf1f42e8764868665e5b0,1,Churned
3740f4d0edef80f567eca55830ec9e8f,1,Churned
411744ebdffbea1216c657a60472edce,1,Churned
e54533a3ffc29ddafdcfa45434b9b218,1,Churned
62b45594e877bd203ce2e49134b8ad03,1,Churned
346b61007a25104a5a1b25e1e68b16b0,1,Churned
2c07e5f16a6a9c98a3837783b7e6fc4a,1,Churned
ede6d420b95b2d4145c3e0de07483597,1,Churned
1a3fcb72ec1f37b5385e08237a40409e,1,Churned
8d7cf6fc4668c48859673a8e0fc8fa6a,1,Churned
3df7ff0b86935d5249e4d6cd56b89131,1,Churned
7d61bddcc4435ac5dd586d751ebca204,1,Churned
da82d24c21654f951fedc813df8a5dc6,1,Churned
25175de148ab2040aa6fe34ca5eb0d15,1,Churned
0ff9dc143472cb3ff41b9ae4a058b421,1,Churned
ba8a4209b5b60ac17ac458fdf1d34ddb,1,Churned
c1055f5a8a55684492575d082da04127,1,Churned
869c947685e4deaedb87bb36764949be,1,Churned
107d449d8a73c9dfd9673df8ea684348,1,Churned
8918dedf08a051aff27479246e74a5bd,1,Churned
3fc0d940852ab274e532e80b1c1d5c2f,1,Churned
e5b2dea74bc86ced6b86f103ca99bcd9,1,Churned
427ebd67be61503c00a75d8915080a71,1,Churned
d2000bb65d12d7c93b7e27e6c961757d,1,Churned
1c5b37d20011c637ad1a5b6d423c7483,1,Churned
e1f67a370030c2c5695ee3f95c44cd90,1,Churned
c2cd065252fa7ad04274d9d69dd9c09e,1,Churned
b16cd1296147fe2153a24ae9be382d68,1,Churned
2f005421793ec9f86d5d654b8af675e1,1,Churned
ff20530ce012df37828978c25f3dacac,1,Churned
972e7c5340efc85efad5a12e49eff86a,1,Churned
133cb7dc019947e49b9541c6c2795ac8,1,Churned
f384d3d46a938ede0333121a810b4d7d,1,Churned
d177bd6051d525711221cfe59b43aa3b,1,Churned
4d833833ec5cc5bb9e6c230820e4bc54,1,Churned
0d49e6cf6c6049404ab247c5d1ea4aa3,1,Churned
b073fa2486ffea654bcd31968d03d8a1,1,Churned
a5d6b2f5be2eca026d50b24773ef1113,1,Churned
8d8b4e6ab11b7c08be542cfa4ff6913b,1,Churned
021ccba47cb1118dfba3213180ffb44d,1,Churned
838aa327b0491d3cb3e9c1c6d9bb382c,1,Churned
4338285648648cd4a82f4498801ea736,1,Churned
e6c386cfd321a1708aa60ff6b8f46449,1,Churned
884e5773f9ec5902aec38d330c7daa7f,1,Churned
1aed7bcb3469dbda3ebc61b12938a4ba,1,Churned
5db7793e5ba9211bf9e8176cb8bb3ecf,1,Churned
6fafe51f43d9aff93174e020cd452f66,1,Churned
2c8be64d4c648b0bbf8412c53761ae27,1,Churned
cf801016b25bee7696b5f84e5c944b34,1,Churned
06872c61a13a4d027504dd0c15d43b72,1,Churned
18e42e6a3b2022561588b6d32c036b52,1,Churned
838bc2ff67963202eb29e748923c15fa,1,Churned
0324667bb97f2048e83f77d282a75fb4,1,Churned
2b655432dbb2d5e62b02aee3eafada73,1,Churned
ba5166acad480f24f1633e1b8ce21741,1,Churned
8f121fde1f03b4865ac871202143016b,1,Churned
bcc8d940cce330c07102f7857ae2da79,1,Churned
86de6692e6fdfad3c3221414dc73d4a9,1,Churned
62c4b72afa074a0214ebbca36c89cbcf,1,Churned
f481cadc657dd238cf73200b92292644,1,Churned
bf5f428a6f809242d47242a4159db97d,1,Churned
3971ac136496b4368c1431bb5bce0929,1,Churned
f3d40ccfde2d918c886b7f2633a33d74,1,Churned
6c347ef65dd574fb9c2d654c3650fc43,1,Churned
6133c673d6332117825558e7fbffba34,1,Churned
b8f2034a26d0832f43daa3a588a9131e,1,Churned
e05df6dee2d1b0a7782f771120b9e826,1,Churned
e66e06fdb34d8289533411b7061d19b0,1,Churned
5a5bee06f22d5f03e2d648c82571b4ba,1,Churned
a8ed087e25b26fb64cbb99033eb243a7,1,Churned
2f49811c845d9978f54ea3f61741516d,1,Churned
16110c3e157d455044ea08de22990cac,1,Churned
c25122206bfcb3ffa950706e1cb10f2b,1,Churned
a9f353609242c268174ec433f45f8440,1,Churned
fa124303523931c3e5f132f33e9110fe,1,Churned
c1865c11ead00a1bcd19971382032e8a,1,Churned
8787c72a20002592238d7b80721ab729,1,Churned
3957cd0afb5bb497ebba4cc825703737,1,Churned
00f73459a4d3be97ff307dc869da0aa9,1,Churned
d0e3351321cbbc1e4928cac9201c4729,1,Churned
9deaacc2a9d6b105c1e27790708843b4,1,Churned
627b92adad5c3e29a2c4518bfcf13fec,1,Churned
feca0f935fcce79dd42d409d96af9645,1,Churned
f3b9b8b6d11fc7c446254660648ca292,1,Churned
c5827b73d67d474d76a268f0dda54396,1,Churned
24e773830688359e8fbf7f89b2a303da,1,Churned
d4af21206f409c5ba8408216b06b00b6,1,Churned
228fa0775b9f2dd5df796a94425f18d2,1,Churned
e4721b61e8d2b4b85d606809f6baa292,1,Churned
0005aefbb696d34b3424dccd0a0e9fd0,1,Churned
2238c417bc745d8fa7d7389d8b22154b,1,Churned
254e327149dc394a4edc7ff695098547,1,Churned
60ed0bdf61ebb2ee39c9b7fa7dbb9ee6,1,Churned
8a1218a76be2cca9f86e2a9618f61af4,1,Churned
4ad5a269a2d59d2c83ac551b5c948c0a,1,Churned
6ce9b26c054b6e299e017f732a862b87,1,Churned
03c27921f605f0385f319ba1bbee389b,1,Churned
73e06cdd33db85da3e3df5c0c8404718,1,Churned
a7b54e5d33e657bd68a2d411fbace435,1,Churned
5371894984937a27cf40c7d20699a786,1,Churned
640246e27e1df1ffe19d062550d0d5ab,1,Churned
9a28e3a685c60162824386a74a34771f,1,Churned
93f0c8eaf1b7a1c951d234d56b232e35,1,Churned
66a1ad480e947477de23aa06e861feb9,1,Churned
6df6c2eeaad604627aa688ae063741b2,1,Churned
eb3203704b8613482fed4eb17ea5d66a,1,Churned
cc64309188751727fe403d8570630495,1,Churned
738612606cc6f7e646b915359c71ee4c,1,Churned
2b4c285c63cde3581cb7d06b70db65c4,1,Churned
54f60df7bf8415b9714bd26eec037b2c,1,Churned
b19a370495e4d833f7351b777ef67b4b,1,Churned
3ad37c1be46629ea6935f7eb2362b380,1,Churned
ffc25a124da207c0b90a002ebfaa7184,1,Churned
41a0f53af758a122ca3c491b62ee4949,1,Churned
59cf1a479d104e38587b9fe9d60febe3,1,Churned
3e5d28a6beee2449a50a07da9866d2ba,1,Churned
65c295c5ac6110fc4214f32ab7df512e,1,Churned
561812638ef3a092f78f0c4a5f0c58c8,1,Churned
e7214f2cd8744c2d6d53e74e226ad9de,1,Churned
45ba03e2c6bbb5dc48131ba32ec3ae5e,1,Churned
f69cf4381400f65b36639b8e1c11092a,1,Churned
ee339bc1fd51a275cd44985a84e2515d,1,Churned
753bd08248a5fa2c21da47c01cfd83a3,1,Churned
355474d121f6ea4623bbf34bbe80739b,1,Churned
82e5f3c993ab34fe01c61b83e0bd7efc,1,Churned
d2157e41ca09bbe3a232a528d658195c,1,Churned
fe4a4b61b1485be6c8e635377ea8f0ec,1,Churned
7ffae0a2b02796d8e66fdbf0fa6e08b5,1,Churned
a13d2d3b615e7782205484d9c603cbe7,1,Churned
9c2f403519bcb363683a7179f0f94bd4,1,Churned
4f444b3b5cd86e70e2c49210020c5ba9,1,Churned
4f86e2b6bb393847cfaca4bf4b1b82f6,1,Churned
6b5ab683c44fe7723cc4dd9ad28ce19e,1,Churned
fcba45767e1f02cc6c09f78e21e4e643,1,Churned
fc788d5e3648d52793588cb90a77b5a1,1,Churned
8a2d6290feaba2aea18c2b8a5a60cc32,1,Churned
37d017dda9c2b37e56166ddeebc44140,1,Churned
6ab90ea7ad807500313f796a2b704335,1,Churned
d020628b224f6a7738f735fa3f648cfa,1,Churned
2ca8b7b3830f1551de4a0e4ea27a5e39,1,Churned
a9b67ff10261665661f54c364e82d9b2,1,Churned
7ea778a6a19290dee846148b45c64f6b,1,Churned
02a7a75320e787aa980907d0f647e508,1,Churned
bb02acc51461fe7e45f7fdf63d18072c,1,Churned
add72faa5e3cf873054bb6ecd9472e4e,1,Churned
d265ebaf9a745999a30e6a9eb778fe3f,1,Churned
3523a3beae4b3f9d398b0cf0b2bcb630,1,Churned
becd44b937217776c659d9465b22808d,1,Churned
d06f910929d7ece5e8090c5b4ef80b08,1,Churned
8c976a55940af1dcecf9aac47249aca9,1,Churned
0482519d5e3d179e7a3b00d6722bed50,1,Churned
a0d430c59b700550f20303fa1d6b2ba4,1,Churned
6c2a5ea4fbd1854c3827a5e3b8eaf8cd,1,Churned
23a892e7d6549061e95045636c1c338e,1,Churned
16c0be52bf7bf9069c6fa0d850c660ac,1,Churned
636f42c08bfabc00ce49edb5af4d4423,1,Churned
42791e4b0de64923954b7905a4d523c6,1,Churned
1d06482d82c32c8752f4decbbffe7623,1,Churned
a2ae1a05b2058776ab0138c75da742f8,1,Churned
7b05d440176a2b2e195cc8957cbdfc8c,1,Churned
a28774056a751c7e8affbaff81fcd933,1,Churned
6bfd1870443dc5b9f1297214b35e865b,1,Churned
b1aa70fb1fe24bb15603aba207510343,1,Churned
98748c370ddce9072c32164a357de627,1,Churned
c8d8df677303b51ceb3ebd595969502b,1,Churned
b1e99a86b163f1f25e7e0fa3360ad93d,1,Churned
21e121469a31f5b4e2eb5b6574359c4c,1,Churned
3ce8f9a70471f7eb4e9f4de10402dbec,1,Churned
a06d5e88e559441070e2c1e9d4be49b0,1,Churned
998dd72620169c5d4946a893f4f8152b,1,Churned
2d0c34b4b379c290f079d39df12304e2,1,Churned
63d3bc89cf22616c68960d0d11258a5a,1,Churned
793864114259d54262b38703f165acd2,1,Churned
2fdfe901849d16dcfd92d3d8f4c5def3,1,Churned
35014cd0cb1b0f81a7abee599b4d051d,1,Churned
4fea6b3a96c9c399aef5540b38c7025b,1,Churned
edc2830530b7d989c82121b21e1c229d,1,Churned
c495ae8dfa83b158b111fc7b8304f032,1,Churned
37751e1671512ad89943d1615b563b1d,1,Churned
99de3252658ad6466297273b6047f3cf,1,Churned
e07792fb0958a7d0faff87fb1aa58f8e,1,Churned
fa3a8736d5ae8f7df9b0a4154d0b14dc,1,Churned
ac9fafb8efe7023c1126fc949eaabdc9,1,Churned
a7b3bd7ba727dae2bc4a68b78b7a7c64,1,Churned
4229505b5f66e1c3cc7cacd14af16a8f,1,Churned
e583c743a5c26e0870b08e4e6efeac7f,1,Churned
b8c5e65ce798bc0c841638ea0960093b,1,Churned
997070d4812561b1a8ededcbb6c2429e,1,Churned
6ca7c0e971c24ce0931f148588ef23ce,1,Churned
ed1793d2d1e4175d5846ce7ebb4a01f5,1,Churned
20f5a1cf347e797ab4f304906b1557b3,1,Churned
a2f475be29f915fa902863f62308df8f,1,Churned
7f47f37aa5317f1a00d397962a0dc7b7,1,Churned
95303e4c9c23d67877e4b20afb04bfa8,1,Churned
010099752e4ca60e61c8a4a669ea9fe5,1,Churned
e3c94f7080293bcec3facb041c6d0f7b,1,Churned
86f9e3637836ff95e8e339223d2a136b,1,Churned
9846fec8bc074e976b741b9d766afded,1,Churned
baa9fd7c59cbbfb067439f4ecd72e848,1,Churned
a83a89abd16a03e6376fb659ca7b6612,1,Churned
ce022d7f2e8d5b3ea5884c8bdea62226,1,Churned
2bdb2502a9b89d8f94ccf1ef7a9f0292,1,Churned
72600f002ba1550d6432cb91464f6969,1,Churned
b84438b09aa33a6e08673fe173f9796f,1,Churned
4b003ee1eabaffe8ff8e6d75394a9b42,1,Churned
74df30b888082a6cfaeb6bbee623e6a2,1,Churned
bd0c57b418e8b1cd0f10d87da71a403f,1,Churned
4d8c75952e09254a602a3a059d0ac367,1,Churned
060a46f3e1097e08371f2c8c7064156c,1,Churned
df059d8e5672ffde042a480870e4fbea,1,Churned
0308cb020fb67d56a42bf1296f77dfce,1,Churned
c305a666dd035c61be69f500d3a2ea36,1,Churned
2fa6eb7ad02d5495e29bebb6d4774257,1,Churned
8f0b436a1be5cd29776f9ddb3bef133a,1,Churned
eab22d3171e51fc2a3b380f5da7c7310,1,Churned
87b5d2464401b73336fefb8b1e3b91c7,1,Churned
a791256150a6975326b329cad239f6f7,1,Churned
6e8a9c87724e18b7e567193cdd3e4b45,1,Churned
4f0986f70a792beba9dcbf15c32ecd87,1,Churned
1110eb4465d18a9b7c632cfc80fb53ab,1,Churned
3d8cfa48830149a95028f6dc880e13eb,1,Churned
05f92287b410b4a1b426167861698d3e,1,Churned
5ad5c913900581e3ebd6c20ba68c5760,1,Churned
1181d20ba074543832905275fd087e73,1,Churned
aeb0c5aea1d62b3e494a86bad308f85e,1,Churned
68de9ab6df869e6c10cac725487ff831,1,Churned
17b02ec522ef587a82a5b69450648f1b,1,Churned
686ca7499141a82f95123c370af061b0,1,Churned
3ca18278aa462567e7bb52302cff31c4,1,Churned
ab8844663ae049fda8baf15fc928f47f,1,Churned
d43f72374abc7601531c7c806e7af444,1,Churned
525bd2d51afa1e21386ca55e0d0e2824,1,Churned
71cc75a603db03ef612d52f9f223e68f,1,Churned
6eae55140163e2af86907a15a478f2d2,1,Churned
4d69348be3bb86e3326bc320185c5438,1,Churned
eb14560bdf0397941f4146f43f653496,1,Churned
64a321dafa36e657f430cd3c2d0c64a0,1,Churned
877b18b6aaa2faadfbf88c43a9bd5c42,1,Churned
027efc2251512b9150aceb9a5e5b7f53,1,Churned
901f6c008611d3f7cd4a4a094c475408,1,Churned
a94259e3111386ff1ae6f1c3712fe6fb,1,Churned
3180b241917d07e27bd46aac80ded579,1,Churned
5a07aa8c5c8860866b5557e83d75a4e2,1,Churned
1bc91f030639254f22bf57fba7c51376,1,Churned
841cf7b045782b0ef207f4d8305ea6fc,1,Churned
20217ca968adf8f08c5916bf09c33d7f,1,Churned
41280f8f9f6be62c061b8af89ba9ef54,1,Churned
7c1e106bfe425aafa689ac08293ee6b8,1,Churned
aa5dfb0872b3828aa250acb54d387266,1,Churned
db5374a5a0de70b9b226cc07f00c7de3,1,Churned
660e0dca520294ab5ff435d0298627f9,1,Churned
ba7c84cd4d0db9d73b66a79e4d3e130c,1,Churned
14e5f1e56b5d74d9fe35c39e8ba04699,1,Churned
fc6408fa8083f3c01b1f287709714321,1,Churned
6520161e793f944073a132d97e9af083,1,Churned
3b06aeea8f6124ae0e66e6fd1fc97ade,1,Churned
ea23ab6bcf9413b8841a1a69b9af0686,1,Churned
660673ec54a8b7fe75dcaea60f3f3e0d,1,Churned
23fa7a1513fdc2b37c2b1ebd9e1db2da,1,Churned
65e5225058cf3dbaca1cdffb7c575dc1,1,Churned
3b1cbf321a120453df51216a651815af,1,Churned
c2a29d0111d9af12100ef59be89f5a2c,1,Churned
3b8927e91517d7827a76105d1fdd0e3f,1,Churned
76ba803a22ca2f0892036acaead6a065,1,Churned
ca08ac90cf5b8ff42d87a9d754c2374b,1,Churned
80f5dbd6c402fa67462768a508de4168,1,Churned
9625c9b960cb2a2645738ad08d8fd709,1,Churned
482d1baa7d2f9c4d4b54ae09215d39c8,1,Churned
c5cc9a7ee25b3dde1ed09c7568ff9f9f,1,Churned
9583b047c90d4aa1c5c68b4065ba7f4e,1,Churned
a1882adbacee1e44d96f0635e70d7b2a,1,Churned
af626bcc9c27c08077b02e6d3aa00c36,1,Churned
e32d47c3c13f1fcb93a32ce60f59e0d8,1,Churned
4a9a0fbfec7f28adc3a7ab9ef3bdef08,1,Churned
8fc86d31af29c9a6ef80c6c950666adc,1,Churned
56df3acf6826046c875a51d0db805524,1,Churned
299f7b5125c8fbe1761a1b320c34fc7d,1,Churned
dfadcb615c5579faa9613dde872fa694,1,Churned
